smiles,DSSTox_CID,Formula,FW,NR-AR,NR-AR-LBD,NR-AhR,NR-Aromatase,NR-ER,NR-ER-LBD,NR-PPAR-gamma,SR-ARE,SR-ATAD5,SR-HSE,SR-MMP,SR-p53
c1ccc2scnc2c1,4586,C7H5NS,135.1863,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(Nc1ccc([N+](=O)[O-])cc1Cl)c1cc(Cl)ccc1O,20362,C13H8Cl2N2O4,327.1196,0.0,,1.0,,,,,,,,,1.0
CNC[C@H](O)c1cccc(O)c1.Cl,1142,C9H14ClNO2,203.6660 (167.2050+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C=C(C)[C@@H]1CC=C(C=O)CC1,21190,C10H14O,150.2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
O=Cc1cccc(Oc2ccccc2)c1,8005,C13H10O2,198.2173,0.0,0.0,0.0,,,,,0.0,0.0,0.0,,0.0
C=CC(=O)OCC1CC2CC1C1CCC(COC(=O)C=C)C21,24940,C18H24O4,304.3808,0.0,0.0,0.0,,,0.0,0.0,1.0,,1.0,,1.0
CC1(C)OC[C@@H]2O[C@@]3(C(=O)O)OC(C)(C)O[C@H]3[C@@H]2O1,27454,C12H18O7,274.2671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)[C@H](C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c1ccc(OC(F)F)cc1,2301,C26H23F2NO4,451.4619,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,1.0,0.0
O=C(O)C=CC(=O)Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,26116,C13H11N3O5S2,353.3735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C#CCOS(=O)OC1CCCCC1Oc1ccc(C(C)(C)C)cc1,4276,C19H26O4S,350.4723,0.0,,,,,,,1.0,0.0,0.0,,
CCCOC(=O)c1ccccc1C(=O)OCCC,11133,C14H18O4,250.2903,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
O=C(OCCOCCO)c1ccccc1Nc1cccc(C(F)(F)F)c1,25448,C18H18F3NO4,369.335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC[N+](C)(CC)CCOC(=O)C1c2ccccc2Oc2ccccc21.[Br-],3277,C21H26BrNO3,420.3400 (340.4355+79.9045),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,
C=CCNC(N)=S,4449,C4H8N2S,116.1847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
CC[C@H](NC(=O)c1cc(F)ccc1[N-]S(=O)(=O)c1cccc2cccnc12)c1ccccc1.[Na+],27372,C25H21FN3NaO3S,485.5057 (462.5165+22.9892),0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,1.0,
OCC#CCO,1921,C4H6O2,86.0892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
O=C([O-])c1cc2cc(Cc3cccnc3)ccc2o1.[Na+],25226,C15H10NNaO3,275.2346 (22.9892+252.2453),0.0,0.0,,0.0,1.0,,0.0,,0.0,,0.0,0.0
Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N.[Cl-],28654,C15H16ClN3S,305.8256 (270.3721+35.4535),0.0,,1.0,,,0.0,0.0,,0.0,,1.0,1.0
NC(=O)CCCCC(N)=O,32,C6H12N2O2,144.1717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCOC(=O)CCCCC(=O)OCCCC,1866,C14H26O4,258.3538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC(=O)Nc1ccc(Cl)cc1,21512,C7H7ClN2O,170.5963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(CCCCCCCCCCCCC1CCCC1)Nc1ccc(S(=O)(=O)c2ccc(NC(=O)CCCCCCCCCCCCC3CCCC3)cc2)cc1,25959,C48H76N2O4S,777.193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,3363,C26H29N3O6,479.525,0.0,0.0,,,,0.0,,,,,1.0,
O=C(O)C(Cl)Br,4642,C2H2BrClO2,173.3931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0
CCC[C@@H]1C[C@@H](C(=O)N[C@@H]([C@H]2O[C@H](SC)[C@H](O)[C@@H](O)[C@H]2O)[C@@H](C)O)N(C)C1.Cl,27780,C18H35ClN2O6S,442.9983 (406.5374+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)(C)C(=O)CCl,7749,C6H11ClO,134.6039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(C)(C)C1CCC(OC)CC1,28162,C12H24O,184.3184,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1,28872,C25H52NO4P,461.6584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=C(CCC(=O)C4)[C@H]3CC[C@@]21C,563,C20H26O2,298.4192,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,0.0,0.0
CCC(=O)OC(C)c1ccccc1,27091,C11H14O2,178.2277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C/C=C(\C)C=O,29264,C5H8O,84.1164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=P(O)(O)Oc1ccccc1,24981,C6H7O4P,174.0911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
O=C([O-])c1ccccc1O.[Na+],1708,C7H5NaO3,160.1026 (22.9892+137.1133),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1ccc2c(n1)Oc1ccc(C(C)C(=O)OCC(=O)N(C)C)cc1C2,28778,C20H22N2O4,354.3997,1.0,0.0,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0
OCCSc1ccccc1,26974,C8H10OS,154.2294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
[CH3][Sn]([Cl])([Cl])[Cl],7346,CH3Cl3Sn,240.1035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,26682,C31H55N3O6,565.7849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0
C[C@@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@H](C)N1,3590,C19H22F2N4O3,392.3998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
OCCNCCO,1932,C4H11NO2,105.1356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=[N+]([O-])O[C@@H]1CO[C@H]2[C@@H]1OC[C@@H]2O,3176,C6H9NO6,191.1388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C#CCC1=C(C)[C@H](OC(=O)[C@H]2[C@H](C=C(C)C)C2(C)C)CC1=O,12572,C19H24O3,300.3921,0.0,0.0,0.0,,,0.0,,,0.0,,,0.0
Cc1ccccc1S,27135,C7H8S,124.2034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
C[C@@H]1CC[C@@]2(OC1)O[C@H]1C[C@H]3[C@@H]4CC[C@H]5C[C@@H](O)CC[C@]5(C)[C@H]4CC(=O)[C@]3(C)[C@H]1[C@@H]2C,25310,C27H42O4,430.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
BrCC(Br)(Br)Br,6082,C2H2Br4,345.6533,0.0,0.0,0.0,,0.0,0.0,0.0,,,1.0,,1.0
CCO[Si](OCC)(OCC)OCC,6450,C8H20O4Si,208.3275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3.Cl.Cl.O,28159,C34H38Cl2N2O5,625.5819 (267.3224+267.3224+36.4609+36.4609+18.0153),0.0,0.0,1.0,,,,0.0,1.0,0.0,,0.0,0.0
N#Cc1nn(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(N)c1S(=O)C(F)(F)F,14609,C12H4Cl2F6N4OS,437.1478,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,
COc1cc(CC(C)C)cc(OC)c1OC.Cl,28806,C13H21ClO3,260.7570 (36.4609+224.2961),0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21,28870,C17H15BrClFN4O3,457.6814,0.0,0.0,,,1.0,1.0,0.0,,0.0,,0.0,0.0
C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](CNS(N)(=O)=O)C3)[C@H](C)[C@H]12,26678,C15H24N4O6S2,420.5043,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0
Oc1ccc2cc(SSc3ccc4cc(O)ccc4c3)ccc2c1,5429,C20H14O2S2,350.454,0.0,0.0,,,1.0,1.0,,1.0,0.0,1.0,1.0,0.0
OC1OC[C@@H](O)[C@H](O)[C@H]1O,3745,C5H10O5,150.1299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO.COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl,28977,C27H33Cl2N5O4,562.4880 (530.4462+32.0419),0.0,,,,,,,,,,1.0,1.0
CCCCOCCOP(=O)(OCCOCCCC)OCCOCCCC,1758,C18H39O7P,398.4718,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CCOC(C)OCC,10607,C6H14O2,118.1742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
II,14672,I2,253.8089,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,0.0
O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Ba+2],25079,C12H22BaO14,527.6217 (195.1479+137.3259+195.1479),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC[C@H](OC(C)=O)C(C[C@H](C)NC)(c1ccccc1)c1ccccc1.Cl,28846,C22H30ClNO2,375.9321 (36.4609+339.4712),0.0,0.0,0.0,,,0.0,,,0.0,0.0,,0.0
CC1(C)C(/C=C\C=C/C=C\C=C2\N(CCCCS(=O)(=O)[O-])c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21.[Na+],3145,C43H47N2NaO6S2,774.9628 (22.9892+751.9736),0.0,,,0.0,0.0,0.0,0.0,,0.0,,,0.0
COC(=O)c1ccccc1N,5567,C8H9NO2,151.1626,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(C(C)C)c(O)c1,14972,C10H14O,150.2176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC[N+]1(C)CCCC1.O=S(=O)([O-])C(F)(F)F,29331,C8H16F3NO3S,263.2777 (114.2081+149.0697),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],4160,C19H15ClF3NO7,461.7731,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,1.0,0.0
COC(=O)C(C)N(C(=O)c1ccco1)c1c(C)cccc1C,27543,C17H19NO4,301.3371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccccc1-n1c(C)nc2ccccc2c1=O,3279,C16H14N2O,250.2952,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,0.0
CCCC[N+]1(C)CCCCC1.[I-],29145,C10H22IN,283.1929 (156.2878+126.9050),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
COC(=O)Nc1nc2ccccc2[nH]1,4729,C9H9N3O2,191.1867,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CCc1ccc(C)cc1,9194,C9H12,120.1916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CN1C(=O)CCS(=O)(=O)C1c1ccc(Cl)cc1,2798,C11H12ClNO3S,273.7359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C#N)CCC#N,5612,C6H8N2,108.1411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
CC(C)CCCCCCN,24484,C9H21N,143.2697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O=C(O)CCc1nc(-c2ccccc2)c(-c2ccccc2)o1,25118,C18H15NO3,293.3166,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,,0.0,0.0
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1.O=C(O)/C=C/C(=O)O,27765,C25H30ClNO5,459.9624 (343.8902+116.0722),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0
C1COCCO1,533,C4H8O2,88.1051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCOC(=O)COc1ccc(Cl)cc1.Cl,25141,C12H17Cl2NO3,294.1743 (257.7133+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C(C1CCCCC1)N1CC(=O)N2CCc3ccccc3C2C1,1182,C19H24N2O2,312.4061,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC1(C)[C@H]2CC[C@](C)(C2)[C@H]1O,24307,C10H18O,154.2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCc1ccc(O)cc1,1977,C8H10O,122.1644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CC(=O)Nc1nnc(S(N)(=O)=O)s1,2544,C4H6N4O3S2,222.2454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(C)(=O)=O)cc2)cn1,26457,C18H15ClN2O2S,358.8419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CO[Si](CCCNCCN)(OC)OC,7433,C8H22N2O3Si,222.3574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1CNCCN1,1164,C4H10N2,86.1356,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0
CCCCOCCOCCSC#N,4674,C9H17NO2S,203.3018,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
Cc1ccc(OC(=O)c2ccccc2O)cc1,27508,C14H12O3,228.2433,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(C)(C)C1CCCCC1=O,27081,C10H18O,154.2493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CN(C)CCCN1c2ccccc2CCc2ccccc21.Cl,20738,C19H25ClN2,316.8682 (280.4073+36.4609),0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,0.0
CCOC(=O)C(C#N)=C(c1ccccc1)c1ccccc1,24821,C18H15NO2,277.3172,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,0.0
CCC(C(=O)NC(N)=O)c1ccccc1,612,C11H14N2O2,206.2411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
ClP(Cl)c1ccccc1,7282,C6H5Cl2P,178.9837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCN(CCCC)CC(O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1,26663,C30H32Cl3NO,528.9402,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,,,0.0
CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1,25410,C13H17N3O2,247.293,1.0,,1.0,,1.0,,0.0,,1.0,,1.0,1.0
CCCCN1CCCC1C(=O)Nc1c(C)cc(C)cc1C,26109,C18H28N2O,288.4277,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0
C[N+](C)(C)Cc1ccccc1.[Cl-],4600,C10H16ClN,185.6937 (150.2402+35.4535),0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
CC(=O)[O][Cr]([OH])[O]C(C)=O.CC(=O)[O][Cr]([OH])[O]C(C)=O.CC(=O)[O][Cr]([O]C(C)=O)[O]C(C)=O,24935,C14H23Cr3O16,603.3111 (229.1282+187.0915+187.0915),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0
C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N/OCC(=O)O)c3csc(N)n3)[C@H]2SC1,2754,C16H15N5O7S2,453.4496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cc1ccc2c(c1)CCCN2,27444,C10H13N,147.2169,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCC=O,1553,C10H20O,156.2652,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0
CN1C(=O)COc2c(C(=O)NC3CN4CCC3CC4)cc(Cl)cc21,25651,C17H20ClN3O3,349.812,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
c1ccc(Oc2ccccc2)cc1,1847,C12H10O,170.2072,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@@]21C,2880,C22H27NO2,337.4553,1.0,1.0,0.0,,1.0,1.0,0.0,,0.0,,0.0,0.0
CCNC1(c2cccs2)CCCCC1=O.Cl,25539,C12H18ClNOS,259.7954 (223.3345+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)(OO)c1ccccc1,4869,C9H12O2,152.1904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0
CCCCc1ccc(Cl)cc1,28167,C10H13Cl,168.6632,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCC(=O)O,1641,C9H18O2,158.238,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
C=C[C@H]1C[N@]2CC[C@H]1C[C@H]2[C@H](OC(=O)OCC)c1ccnc2ccc(OC)cc12,25965,C23H28N2O4,396.4794,1.0,1.0,,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1.O=C(O)C(O)C(O)C(=O)O,25954,C20H34N2O10,462.4914 (312.4045+150.0868),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
[Fe+2].c1cc[cH-]c1.c1cc[cH-]c1,5326,C10H10Fe,186.0314 (55.8439+65.0937+65.0937),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO[Si](CCCNc1ccccc1)(OC)OC,24648,C12H21NO3Si,255.3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cc1cc(C)cc(N)c1,6309,C8H11N,121.1796,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
CCC(=O)c1ccc(O)cc1,3426,C9H10O2,150.1745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CC1(C)[C@@H]2CC[C@@]1(C)C(=O)C2,4721,C10H16O,152.2334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,27847,C11H19F3N2O3S,316.3404 (167.2707+149.0697),0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,0.0
COP(OC)OC,6979,C3H9O3P,124.0755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
CCCCCCCCCCCCCCCC(=O)OC/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C,1241,C36H60O2,524.8604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
C=C[C@@]1(C)CC(=O)[C@]2(O)[C@@]3(C)[C@@H](O)CCC(C)(C)[C@@H]3[C@H](O)[C@H](OC(C)=O)[C@@]2(C)O1,20484,C22H34O7,410.5012,0.0,0.0,0.0,1.0,,0.0,0.0,,1.0,0.0,,0.0
OC[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)CO,26051,C6H14O6,182.1718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cc1cccc(C)c1NC(=O)CN1CCCCCC1,26142,C16H24N2O,260.3746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
C=C(C)[C@@H]1CCC2=CC(=O)C[C@@H](C)[C@]2(C)C1,27050,C15H22O,218.3346,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nc1nccs1,4508,C3H4N2S,100.1423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C/C=C/C=C/C(=O)[O-].[K+],7835,C6H7KO2,150.2169 (111.1191+39.0978),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cc1cc2c(s1)Nc1ccccc1N=C2N1CCN(C)CC1,3388,C17H20N4S,312.4325,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
Cn1sc(Cl)cc1=O,14286,C4H4ClNOS,149.5987,1.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,0.0
CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,2522,C16H22O4,278.3435,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0
CC#N,9,C2H3N,41.0519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CC(=O)OCCc1ccccc1,24506,C10H12O2,164.2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCC(CC)C(=O)O,21418,C6H12O2,116.1583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
c1ccc2cc(Nc3ccc(Nc4ccc5ccccc5c4)cc3)ccc2c1,918,C26H20N2,360.4504,0.0,,1.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
CCCC(CC)CCCCCCCN,9815,C13H29N,199.3761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0
C/C=C/C/C=C\CCCCCCCCOC(C)=O,15285,C16H28O2,252.3923,0.0,0.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.0
CNC(=C[N+](=O)[O-])NCCSCc1csc(CN(C)C)n1,3376,C12H21N5O2S2,331.4574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCCCCCCCCCCCCCCCCC(=O)OCCO,6881,C20H40O3,328.5298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0
O=C(NCC1CCCCN1)c1cc(OCC(F)(F)F)ccc1OCC(F)(F)F,3054,C17H20F6N2O3,414.3427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
CCN(CC)c1nc(C)cc(OP(=S)(OC)OC)n1,4266,C11H20N3O3PS,305.3336,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0
C[C@H]1CCCC(=O)CCC/C=C/c2cc(O)cc(O)c2C(=O)O1,1460,C18H22O5,318.3643,0.0,0.0,,,1.0,1.0,0.0,,0.0,1.0,1.0,1.0
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCOC)cc23)c1,26454,C22H23N3O4,393.4357,1.0,0.0,1.0,1.0,0.0,0.0,,,0.0,,,0.0
NC(=O)n1c(O)c(C(=O)c2cccs2)c2cc(Cl)ccc21,26104,C14H9ClN2O3S,320.7509,0.0,,1.0,,,0.0,,,,,1.0,1.0
COP(=O)(OC)OC,1403,C3H9O4P,140.0749,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clc1ccccc1Cl,430,C6H4Cl2,147.002,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CCOC(=O)n1ccn(C)c1=S,2736,C7H10N2O2S,186.2315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
COc1ccc(Cc2cnc(N)nc2N)cc1OC,26200,C13H16N4O2,260.2917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
O=C(O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,28160,C14H8I4O4,747.8288,0.0,0.0,0.0,,,0.0,,1.0,0.0,,1.0,
O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,26083,C23H27Cl2N3O2,448.3854,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,
CCCCNc1ccccc1,24370,C10H15N,149.2328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
COCC(=O)O[C@]1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc2cc(F)ccc2[C@@H]1C(C)C.Cl.Cl,24204,C29H40Cl2FN3O3,568.5506 (495.6287+36.4609+36.4609),0.0,,,,,,,,,,,
Cl.O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,27768,C17H19ClFN3O3,367.8025 (331.3415+36.4609),0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0
